Date,GLD,QQQ,SCHD,SPY,TLTW,fed_rate
2015-01-02,114.08000183105467,95.12328338623048,11.255841255187988,172.07522583007812,,
2015-01-09,117.26000213623048,94.8275909423828,11.278462409973145,171.08682250976562,,
2015-01-16,122.5199966430664,93.16427612304688,11.244532585144045,168.89227294921875,,
2015-01-23,124.2300033569336,96.3430633544922,11.292594909667969,171.68991088867188,,
2015-01-30,123.4499969482422,93.42300415039062,10.91655158996582,167.066162109375,,
2015-02-06,118.63999938964844,95.29885864257812,11.309561729431152,172.17579650878906,,
2015-02-13,117.9800033569336,98.79180908203124,11.504650115966797,175.71893310546875,,
2015-02-20,115.27999877929688,100.1779556274414,11.493342399597168,176.94189453125,,
2015-02-27,116.16000366210938,100.16868591308594,11.487688064575195,176.45608520507812,,
2015-03-06,111.86000061035156,99.2538833618164,11.236050605773926,173.8091583251953,,
2015-03-13,110.87999725341795,97.34105682373048,11.120126724243164,172.4103240966797,,
2015-03-20,113.56999969482422,100.51946258544922,11.357629776000977,177.03341674804688,,
2015-03-27,115.05999755859376,97.73160552978516,11.0918550491333,173.10418701171875,,
2015-04-03,115.27999877929688,97.36116790771484,11.100336074829102,173.69314575195312,,
2015-04-10,115.97000122070312,99.7970199584961,11.275632858276367,176.72207641601562,,
2015-04-17,115.5999984741211,98.18545532226562,11.173848152160645,174.96360778808594,,
2015-04-24,113.0500030517578,102.38111877441406,11.349146842956545,178.07666015625,,
2015-05-01,113.08000183105467,101.00109100341795,11.326525688171388,177.29415893554688,,0.12
2015-05-08,113.97000122070312,100.6676788330078,11.368938446044922,178.05145263671875,,0.12
2015-05-15,117.52999877929688,101.49195098876952,11.43679428100586,178.74139404296875,,0.12
2015-05-22,115.5999984741211,102.31627655029295,11.363280296325684,179.20416259765625,,0.12
2015-05-29,114.0999984741211,101.92728424072266,11.2841157913208,177.64755249023438,,0.12
2015-06-05,112.23999786376952,101.23262786865234,11.086198806762695,176.49490356445312,,0.12
2015-06-12,113.2300033569336,100.72322082519533,11.10598850250244,176.69686889648438,,0.12
2015-06-19,115.12000274658205,102.0131607055664,11.187984466552734,178.2327117919922,,0.12
2015-06-26,112.55999755859376,101.43761444091795,11.03813362121582,177.3957061767578,,0.12
2015-07-03,111.76000213623048,100.2122573852539,10.89676284790039,175.2736053466797,,0.12
2015-07-10,111.48999786376952,99.93376922607422,10.933520317077637,175.41729736328125,,0.12
2015-07-17,108.6500015258789,105.4479522705078,11.066407203674316,179.64462280273438,,0.12
2015-07-24,105.3499984741211,103.13643646240234,10.76104736328125,175.8569793701172,,0.12
2015-07-31,104.93000030517578,103.92552185058594,10.902419090270996,177.9706268310547,,0.12
2015-08-07,104.6500015258789,102.4030532836914,10.80063247680664,175.81466674804688,,0.12
2015-08-14,106.8499984741211,102.5887222290039,10.90524673461914,177.0574951171875,,0.12
2015-08-21,111.12999725341795,95.06004333496094,10.34542179107666,167.25851440429688,,0.12
2015-08-28,108.6999969482422,98.04924774169922,10.379349708557127,168.4844512939453,,0.12
2015-09-04,107.48999786376952,94.83727264404295,10.090957641601562,162.8283233642578,,0.12
2015-09-11,106.16000366210938,98.00282287597656,10.249290466308594,166.3369903564453,,0.12
2015-09-18,109.20999908447266,98.03652954101562,10.263427734375,166.10545349121094,,0.12
2015-09-25,109.80999755859376,95.77522277832033,10.217528343200684,163.8957977294922,,0.12
2015-10-02,108.98999786376952,96.78956604003906,10.402835845947266,165.7230224609375,,0.12
2015-10-09,110.87000274658205,99.13463592529295,10.84187126159668,171.10263061523438,,0.12
2015-10-16,112.48999786376952,100.61425018310548,10.890334129333496,172.75137329101562,,0.12
2015-10-23,111.5,104.95074462890624,11.195378303527832,176.35472106933594,,0.12
2015-10-30,109.3000030517578,105.46253967285156,11.146913528442385,176.71168518066406,,0.12
2015-11-06,104.0999984741211,106.8211898803711,11.186824798583984,178.5048828125,,0.12
2015-11-13,103.55999755859376,102.21484375,10.82191276550293,172.13095092773438,,0.12
2015-11-20,103.08999633789062,106.53271484375,11.144061088562012,177.884521484375,,0.12
2015-11-27,101.25,106.37452697753906,11.20393180847168,178.0970001220703,,0.12
2015-12-04,104.0199966430664,107.14688873291016,11.238142013549805,178.14797973632812,,0.12
2015-12-11,103.11000061035156,103.0988998413086,10.904589653015137,171.57008361816406,,0.12
2015-12-18,102.04000091552734,102.51766967773438,10.87037754058838,171.00096130371094,,0.12
2015-12-25,103.0500030517578,105.0938949584961,11.101299285888672,175.83981323242188,,0.12
2016-01-01,101.45999908447266,104.41250610351562,10.99296760559082,174.2924346923828,,0.34
2016-01-08,105.68000030517578,97.08516693115234,10.45985221862793,164.076171875,,0.34
2016-01-15,104.08000183105467,94.1261978149414,10.294503211975098,160.5624237060547,,0.34
